r,0.048646179743,0.0,0.0,0.0,1
s,0.0662741714394,0.0,0.0,0.0,0
d,0.0428942155652,0.0,0.0,0.0,1
a,0.0368752604751,0.0,0.0,0.0,0
i,0.0346071233931,0.0,0.0,0.0,0
o,0.025077741801,0.0,0.0,0.0,0
t,0.0111162760876,0.0,0.0,0.0,0
u,0.00785432629116,0.0,0.0,0.0,1
n,0.0460132172194,0.0258444216991,0.0,0.0,0
m,0.0151318633809,0.0335209825998,0.0,0.0,1
p,0.0278572029266,0.0448798988622,0.0677570093458,0.0,1
l,0.0211139221668,0.0463472113119,0.0157480314961,0.0555555555556,1
n,0.066216280964,0.0,0.0,0.0,0
s,0.0295445833932,0.0,0.0,0.0,0
o,0.0215310718221,0.0,0.0,0.0,0
c,0.0209321546644,0.0,0.0,0.0,0
t,0.0198121795793,0.0,0.0,0.0,0
l,0.0129785348091,0.0,0.0,0.0,0
a,0.00921733505821,0.0,0.0,0.0,0
v,0.00812730583106,0.0,0.0,0.0,0
r,0.048646179743,0.0,0.0,0.0,0
s,0.0430317773125,0.0,0.0,0.0,0
d,0.0361138481751,0.0,0.0,0.0,1
n,0.0276409245802,0.0,0.0,0.0,0
l,0.0131686989367,0.0,0.0,0.0,1
i,0.0469193817585,0.0,0.0,0.0,0
y,0.0332469233717,0.0,0.0,0.0,0
a,0.0438789516688,0.0,0.0,0.0,1
o,0.0224688684353,0.0,0.0,0.0,0
u,0.00931864562076,0.0,0.0,0.0,1
t,0.005601599267,0.0375521557719,0.0,0.0,0
p,0.00132231060764,0.00591098748261,0.0,0.0,0
r,0.048646179743,0.0,0.0,0.0,0
s,0.0430317773125,0.0,0.0,0.0,0
d,0.0361138481751,0.0,0.0,0.0,1
o,0.0171889108116,0.0,0.0,0.0,1
u,0.0312248779114,0.0,0.0,0.0,1
l,0.0302557655419,0.0145804439019,0.023569023569,0.0,1
y,0.0403166753267,0.0018846974711,0.0,0.0,0
h,0.0141511212354,0.0186839967506,0.026936026936,0.0,1
f,0.00162425554954,0.00278164116829,0.00793650793651,0.0,1
p,0.00132231060764,0.00591098748261,0.0,0.0,0
g,0.000895422931157,0.0057371349096,0.0,0.0,0
n,0.066216280964,0.0,0.0,0.0,0
s,0.0295445833932,0.0,0.0,0.0,1
t,0.0742776059607,0.0668525142016,0.0,0.0,1
o,0.0215310718221,0.0,0.0,0.0,1
u,0.0439566280429,0.0215505177722,0.0,0.0,0
r,0.0670245561816,0.00342849146376,0.0,0.0,1
l,0.0373226350065,0.00524769101595,0.0,0.0,1
g,0.0118982834548,0.0511682242991,0.199284009547,0.25,1
a,0.0368752604751,0.0,0.0,0.0,1
d,0.00678036739012,0.0308854718982,0.0,0.0,1
n,0.066216280964,0.0,0.0,0.0,1
g,0.0546544199075,0.137762658521,0.0,0.0,1
s,0.0153038174836,0.0669724770642,0.105068637804,0.0,1
t,0.0451381027847,0.0,0.0,0.0,0
l,0.0323183155988,0.0,0.0,0.0,1
r,0.028441249717,0.0265517241379,0.0,0.0,0
c,0.0150059429477,0.0193965517241,0.0,0.0,0
b,0.0127631876839,0.0112068965517,0.0,0.0,0
m,0.00937429250623,0.0118103448276,0.0,0.0,0
d,0.0102445098483,0.00689655172414,0.0,0.0,0
y,0.00368604256283,0.0112931034483,0.0,0.0,1
r,0.048646179743,0.0,0.0,0.0,1
n,0.066216280964,0.0,0.0,0.0,0
s,0.0295445833932,0.0,0.0,0.0,0
o,0.0215310718221,0.0,0.0,0.0,0
c,0.0209321546644,0.0,0.0,0.0,0
t,0.0198121795793,0.0,0.0,0.0,0
l,0.0129785348091,0.0,0.0,0.0,0
a,0.00921733505821,0.0,0.0,0.0,1
d,0.00752838867328,0.0147302904564,0.025,0.0,1
r,0.048646179743,0.0,0.0,0.0,1
s,0.0430317773125,0.0450606585789,0.0,0.0,0
d,0.0361138481751,0.0328895541201,0.0,0.0,0
n,0.0276409245802,0.0133133763983,0.0,0.0,0
a,0.0131430389621,0.0260359224831,0.0,0.0,1
t,0.0561000439104,0.0145344257129,0.0,0.0,0
l,0.0454870145355,0.0102016700804,0.0,0.0,0
c,0.0254649485724,0.0222152197889,0.0,0.0,1
p,0.00522437081742,0.0133527650859,0.0,0.0,1
m,0.0073644126945,0.00957145107925,0.0117820324006,0.015625,0
f,0.00370530032434,0.00984717189223,0.009941089838,0.016875,1
n,0.066216280964,0.0,0.0,0.0,1
g,0.0546544199075,0.137762658521,0.0,0.0,0
t,0.0345254380822,0.0182125335555,0.0,0.0,0
s,0.0247378020976,0.0102749236323,0.0,0.0,1
d,0.0191192756172,0.0103212070721,0.0,0.0,1
o,0.025077741801,0.0,0.0,0.0,1
t,0.0111162760876,0.0352451838879,0.0,0.0,0
m,0.00646779726221,0.0204319906597,0.0,0.0,0
d,0.00678036739012,0.0156888499708,0.0,0.0,1
y,0.0104164879,0.00977816695855,0.0,0.0,1
u,0.019463018351,0.000802685347344,0.0,0.0,1
n,0.0532294909975,0.224398873479,0.0,0.0,1
l,0.0157368241415,0.00580348850252,0.00758513931889,0.0,1
c,0.015943586737,0.0335479498475,0.027399380805,0.0,0
g,0.0546544199075,0.00948830904778,0.00325077399381,0.0,0
r,0.048646179743,0.0,0.0,0.0,1
s,0.0430317773125,0.0450606585789,0.0315019092066,0.0,0
d,0.0361138481751,0.0328895541201,0.0134705133644,0.0,1
i,0.0605440223804,0.00382070269419,0.00859142978362,0.0,1
o,0.0393661055042,0.00236332125414,0.00233347475605,0.0,0
n,0.096232649649,0.0133133763983,0.00625795502758,0.0,1
u,0.0128352388431,0.0130488468533,0.0285933722161,0.0,0
l,0.0243436142469,0.0225443612711,0.0317549365898,0.0,1
c,0.0104590056247,0.0222152197889,0.03595672465,0.0,0
a,0.0131430389621,0.0260359224831,0.0199406024608,0.0,0
p,0.00522437081742,0.0133527650859,0.0267288926602,0.0,0
t,0.0109619411258,0.0145344257129,0.0158039881205,0.0,0
f,0.00370530032434,0.00984717189223,0.0181374628765,0.0,0
n,0.066216280964,0.0,0.0,0.0,0
s,0.0295445833932,0.0,0.0,0.0,0
o,0.0215310718221,0.0,0.0,0.0,0
c,0.0209321546644,0.0,0.0,0.0,1
t,0.0428913694636,0.0,0.0,0.0,1
l,0.0233460873166,0.0,0.0,0.0,1
g,0.00710315749126,0.0119549929677,0.0,0.0,1
h,0.0468168627013,0.0903253424658,0.128676470588,0.0,1
a,0.0358979854265,0.0,0.0,0.0,1
k,0.016234462066,0.0490219465649,0.0,0.0,1
r,0.097292359486,0.00795990566038,0.0,0.0,1
s,0.109305948752,0.00982704402516,0.0,0.0,1
n,0.0601226788337,0.0532625786164,0.0,0.0,1
t,0.0911290933778,0.19355492501,0.0535055350554,0.0,1
d,0.0620134911824,0.0236116740981,0.029520295203,0.0,0
l,0.0177306077679,0.00222942845561,0.010147601476,0.0,0
c,0.0315960652562,0.0266518038103,0.044741697417,0.0,1
p,0.00622593423349,0.0188352093388,0.0539215686275,0.0,0
g,0.0577798048071,0.00579627755196,0.0179889298893,0.0,0
a,0.0302347593712,0.016937509014,0.0138105057521,0.0,0
i,0.0197765761495,0.020444264814,0.0165509008031,0.0,0
v,0.00617708349907,0.00187474665586,0.015221402214,0.0,0
o,0.0109596444151,0.007042376085,0.00322878228782,0.0,1
f,0.00793140937261,0.00517587173372,0.0268432096086,0.0403225806452,1
m,0.0073644126945,0.00842514581983,0.00735294117647,0.0241935483871,1
r,0.048646179743,0.0,0.0,0.0,0
s,0.0430317773125,0.0,0.0,0.0,1
t,0.0654273675071,0.0,0.0,0.0,1
i,0.091836428324,0.0,0.0,0.0,1
y,0.00971786132801,0.0542264752791,0.0,0.0,1
n,0.160073486508,0.0579847908745,0.0,0.0,1
o,0.0521332139329,0.0359315589354,0.0467128027682,0.0771812080537,1
c,0.0368757414014,0.00883273703041,0.0,0.0,0
l,0.0146070932092,0.00150939177102,0.00191104933982,0.00485436893204,1
a,0.0263090554673,0.0296847048301,0.0613273106324,0.0643203883495,1
v,0.00812730583106,0.0,0.0,0.0,0
m,0.00810334914475,0.0,0.0,0.0,1
n,0.066216280964,0.0,0.0,0.0,1
s,0.0590891667865,0.0550351288056,0.0,0.0,0
o,0.0430621436443,0.00702576112412,0.0,0.0,1
l,0.0259570696181,0.0498033835506,0.0,0.0,0
d,0.0150567773466,0.0403520308295,0.0,0.0,0
c,0.0418643093287,0.045840688245,0.0,0.0,0
t,0.0396243591586,0.0423238753539,0.0,0.0,1
r,0.00690551482919,0.0097947761194,0.0367647058824,0.0,0
m,0.00810334914475,0.000466417910448,0.00735294117647,0.0,0
a,0.00921733505821,0.00186567164179,0.0,0.0,1
g,0.0148855890059,0.00936942044676,0.0,0.0,1
b,0.0127631876839,0.0186458028663,0.0,0.0,0
t,0.0544654263813,0.0,0.0,0.0,1
r,0.0217536702003,0.0427025782689,0.0,0.0,1
a,0.0229742835167,0.0406307550645,0.0,0.0,1
p,0.00986659255142,0.0147058823529,0.0,0.0,1
r,0.048646179743,0.0,0.0,0.0,0
s,0.0430317773125,0.0,0.0,0.0,0
d,0.0361138481751,0.0,0.0,0.0,1
n,0.0276409245802,0.0,0.0,0.0,1
t,0.0345254380822,0.0967774625051,0.0,0.0,0
g,0.0546544199075,0.00547223348196,0.0,0.0,0
c,0.015943586737,0.0266518038103,0.0,0.0,1
h,0.0292541791685,0.0340327533265,0.032319391635,0.0,0
o,0.0468281183026,0.0291709314227,0.0123574144487,0.0,0
i,0.0195429704243,0.0275076765609,0.0242395437262,0.0,1
l,0.0129785348091,0.014089347079,0.0292056074766,0.0245098039216,1
n,0.066216280964,0.0,0.0,0.0,1
g,0.0546544199075,0.137762658521,0.0,0.0,1
r,0.048646179743,0.0,0.0,0.0,0
s,0.0430317773125,0.0,0.0,0.0,1
d,0.0361138481751,0.051184582744,0.012213740458,0.0,1
n,0.0276409245802,0.0228076379066,0.0301526717557,0.0,1
r,0.048646179743,0.0,0.0,0.0,1
s,0.0430317773125,0.0450606585789,0.0315019092066,0.0,0
d,0.0361138481751,0.0328895541201,0.0134705133644,0.0,0
c,0.0104590056247,0.0222152197889,0.03595672465,0.0,0
a,0.0131430389621,0.0260359224831,0.0199406024608,0.0,1
t,0.0561000439104,0.0145344257129,0.0158039881205,0.0,0
n,0.0588201752028,0.0133133763983,0.00625795502758,0.0,0
p,0.0141317174328,0.0133527650859,0.0267288926602,0.0,0
l,0.0454870145355,0.0102016700804,0.0136826474332,0.0,1
f,0.00370530032434,0.00984717189223,0.0181374628765,0.0,0
m,0.0073644126945,0.00957145107925,0.0116673737802,0.0,1
i,0.0435203094778,0.040863668808,0.05,0.0619266055046,0
t,0.0451381027847,0.0,0.0,0.0,0
l,0.0323183155988,0.0,0.0,0.0,1
y,0.035608911248,0.0,0.0,0.0,0
o,0.0226528168166,0.0,0.0,0.0,0
u,0.0138607556502,0.0,0.0,0.0,1
n,0.077192467842,0.0187780269058,0.0,0.0,1
r,0.0296056689731,0.00864113859709,0.0,0.0,1
g,0.0580926913145,0.0167788710838,0.0708955223881,0.0,1
d,0.00678036739012,0.0308854718982,0.0,0.0,0
m,0.00646779726221,0.0114660657476,0.0,0.0,0
r,0.048646179743,0.0,0.0,0.0,0
s,0.0430317773125,0.0,0.0,0.0,0
d,0.0361138481751,0.0,0.0,0.0,0
n,0.0276409245802,0.0,0.0,0.0,1
l,0.0147972573368,0.0,0.0,0.0,0
g,0.0577798048071,0.0,0.0,0.0,1
a,0.0131430389621,0.0,0.0,0.0,0
t,0.0109619411258,0.0,0.0,0.0,0
c,0.0104590056247,0.0,0.0,0.0,1
o,0.0487166924291,0.107447202668,0.0,0.0,0
m,0.00739120223587,0.0,0.0,0.0,0
n,0.066216280964,0.0,0.0,0.0,0
s,0.0295445833932,0.0,0.0,0.0,1
o,0.0215310718221,0.0359315589354,0.0282894736842,0.0,1
t,0.031257557135,0.0252851711027,0.0276315789474,0.0,1
r,0.0335122780908,0.106359102244,0.153017241379,0.2,1
n,0.066216280964,0.0,0.0,0.0,0
s,0.0295445833932,0.0,0.0,0.0,1
t,0.0742776059607,0.0668525142016,0.0,0.0,0
o,0.0320808163127,0.00636440143068,0.0,0.0,0
h,0.0179834837853,0.026772564696,0.0,0.0,0
c,0.0331886222466,0.0131495897328,0.0,0.0,0
l,0.0204641624041,0.00257731958763,0.0,0.0,1
k,0.000778592305112,0.00345757149555,0.00980392156863,0.125,1
r,0.048646179743,0.0,0.0,0.0,0
s,0.0430317773125,0.0,0.0,0.0,0
d,0.0361138481751,0.0,0.0,0.0,1
o,0.0171889108116,0.0,0.0,0.0,1
v,0.00648303793619,0.0586080586081,0.0,0.0,0
u,0.0312248779114,0.0351648351648,0.0,0.0,1
l,0.00544259773267,0.00771730300569,0.023569023569,0.036312849162,0
h,0.0139116476608,0.0186839967506,0.026936026936,0.00279329608939,0
n,0.132432561928,0.165112295394,0.0,0.0,1
s,0.0542823854908,0.0102749236323,0.0333044982699,0.0,0
o,0.0306021421107,0.00205961307044,0.00173010380623,0.0,0
g,0.0617575773988,0.137762658521,0.00374855824683,0.0,0
t,0.0543376176615,0.0182125335555,0.0606978085352,0.0,0
d,0.0266476642905,0.0103212070721,0.0271049596309,0.0,0
c,0.0368757414014,0.00860871980006,0.031862745098,0.0,0
l,0.0146070932092,0.00101823567528,0.00115340253749,0.0,0
r,0.048646179743,0.0,0.0,0.0,1
s,0.0662741714394,0.0,0.0,0.0,0
d,0.0428942155652,0.0,0.0,0.0,0
n,0.0324817542535,0.0,0.0,0.0,1
l,0.0161020493678,0.0,0.0,0.0,0
a,0.0500182994372,0.0,0.0,0.0,1
i,0.0346071233931,0.0341330858961,0.0294117647059,0.0,0
t,0.0111162760876,0.0282343584305,0.0545343137255,0.0,0
o,0.025077741801,0.00510339342524,0.00122549019608,0.0,0
c,0.00519347289456,0.0126590668081,0.0116421568627,0.0,0
m,0.00646779726221,0.0114660657476,0.00919117647059,0.0,0
r,0.048646179743,0.0,0.0,0.0,0
s,0.0430317773125,0.0,0.0,0.0,0
d,0.0361138481751,0.0,0.0,0.0,0
n,0.0276409245802,0.0,0.0,0.0,0
l,0.0131686989367,0.0,0.0,0.0,0
a,0.0131430389621,0.0,0.0,0.0,0
t,0.0109619411258,0.0,0.0,0.0,0
c,0.0104590056247,0.0,0.0,0.0,0
r,0.048646179743,0.0,0.0,0.0,0
s,0.0430317773125,0.0,0.0,0.0,1
d,0.0361138481751,0.051184582744,0.012213740458,0.0,0
n,0.0276409245802,0.0228076379066,0.0301526717557,0.0,1
a,0.0131430389621,0.0112270155587,0.0339694656489,0.0,0
l,0.0131686989367,0.0171499292786,0.025572519084,0.0,0
c,0.0104590056247,0.01414427157,0.0290076335878,0.0,0
m,0.0073644126945,0.00990099009901,0.0125954198473,0.0,0
t,0.0109619411258,0.00830975954738,0.00839694656489,0.0,0
x,0.00458287145379,0.004243281471,0.0103053435115,0.0,0
r,0.048646179743,0.0,0.0,0.0,1
s,0.0662741714394,0.119214437394,0.0,0.0,1
t,0.0765436435947,0.0259875917474,0.0,0.0,1
i,0.187412433315,0.068110702791,0.0774852532963,0.0,1
n,0.13812614885,0.117641767444,0.181374411045,0.0,1
o,0.0637977244348,0.0993211055499,0.020086962179,0.00315656565657,1
a,0.0598495439918,0.0467967516828,0.0524809160305,0.0126262626263,1
p,0.00305356971115,0.00576305806828,0.0105829285219,0.032196969697,1
r,0.048646179743,0.0,0.0,0.0,0
s,0.0430317773125,0.0,0.0,0.0,0
d,0.0361138481751,0.0,0.0,0.0,1
n,0.0276409245802,0.0256883338064,0.013242662849,0.0,1
g,0.0577798048071,0.00184501845018,0.00393700787402,0.0,1
c,0.0104590056247,0.0174567130287,0.0377594846099,0.0,1
o,0.0468281183026,0.0382627952756,0.0619918699187,0.0663507109005,0
i,0.0195429704243,0.0206692913386,0.0436991869919,0.0402843601896,1
a,0.0358979854265,0.0134104330709,0.0355691056911,0.0343601895735,0
t,0.0230791898843,0.0910433070866,0.0,0.0,0
l,0.0103675525075,0.00959645669291,0.0315040650407,0.031990521327,0
k,0.016234462066,0.0132874015748,0.0111788617886,0.00710900473934,1
r,0.048646179743,0.0,0.0,0.0,0
s,0.0430317773125,0.0,0.0,0.0,1
d,0.0361138481751,0.0,0.0,0.0,0
n,0.0276409245802,0.0,0.0,0.0,1
l,0.0131686989367,0.0,0.0,0.0,0
a,0.0131430389621,0.0,0.0,0.0,1
v,0.00645795684065,0.0586080586081,0.0,0.0,0
u,0.0219783140215,0.0351648351648,0.0,0.0,0
b,0.00464193331207,0.0300366300366,0.0,0.0,0
r,0.048646179743,0.0,0.0,0.0,0
s,0.0430317773125,0.0,0.0,0.0,0
d,0.0361138481751,0.0,0.0,0.0,1
i,0.058250020656,0.0,0.0,0.0,0
o,0.0159464595555,0.0,0.0,0.0,0
a,0.0155539948773,0.0,0.0,0.0,0
u,0.0116086920598,0.0,0.0,0.0,1
n,0.0944018785437,0.213963963964,0.0,0.0,1
l,0.0128034737104,0.0168326945794,0.0159512810512,0.0,1
c,0.015943586737,0.0335479498475,0.027399380805,0.0,0
t,0.0345254380822,0.0288037953236,0.0116099071207,0.0,0
g,0.0546544199075,0.00948830904778,0.00325077399381,0.0,0
r,0.048646179743,0.0,0.0,0.0,1
s,0.0232423941269,0.0741537788153,0.0,0.0,0
i,0.0346071233931,0.027465713452,0.0,0.0,1
a,0.0368752604751,0.0229428071199,0.0188679245283,0.0,0
o,0.025077741801,0.00787861103006,0.00943396226415,0.0,0
c,0.00519347289456,0.00838926174497,0.0259433962264,0.0,1
t,0.0544654263813,0.0402745995423,0.0,0.0,1
u,0.0124560843181,0.0302822273074,0.0,0.0,1
h,0.0178756786969,0.0211289092296,0.0,0.0,0
p,0.0123862184606,0.0226544622426,0.0,0.0,0
c,0.0122564675822,0.018115942029,0.0,0.0,1
r,0.0163148306901,0.0569387755102,0.0721052631579,0.0,0
a,0.0358979854265,0.044693877551,0.0594736842105,0.0,0
o,0.0468281183026,0.049387755102,0.0394736842105,0.0,1
n,0.066216280964,0.0,0.0,0.0,1
s,0.0542823854908,0.0,0.0,0.0,1
t,0.108803044043,0.0,0.0,0.0,1
o,0.0521332139329,0.16236260098,0.00861079219288,0.0,1
r,0.04041779292,0.0019202754602,0.0048794489093,0.0,1
u,0.0226850362677,0.0255442067952,0.0,0.0,0
p,0.0146382872455,0.0249381976755,0.00401836969001,0.0,1
m,0.0230478939872,0.0203467639303,0.0287012284589,0.0191979522184,0
c,0.0292504282904,0.0442872663973,0.101626059315,0.100599350703,1
v,0.00645795684065,0.0105543022881,0.0276752767528,0.018771331058,0
f,0.00246270507778,0.00741218175959,0.019987699877,0.0264505119454,0
l,0.0275621947952,0.015751328916,0.0132454102319,0.0126969238072,0
d,0.00710960168375,0.00935996005284,0.0144526445264,0.0110921501706,0
g,0.00846001204777,0.00974863035772,0.0113776137761,0.0119453924915,1
a,0.0358979854265,0.0978590375142,0.100970017637,0.104304635762,1
r,0.048646179743,0.0,0.0,0.0,0
s,0.0430317773125,0.0,0.0,0.0,1
t,0.108930852763,0.0402745995423,0.0,0.0,1
u,0.021702648208,0.0394903304382,0.0,0.0,0
i,0.0895424265997,0.0644286709146,0.0,0.0,0
h,0.0317873263577,0.022797877922,0.0,0.0,0
p,0.012871119641,0.0231724180437,0.0,0.0,0
c,0.0151491539348,0.018518796541,0.0,0.0,0
a,0.0352706744461,0.0574499770324,0.0,0.0,1
o,0.0173728591929,0.0204880294659,0.0,0.0,1
n,0.0868913090188,0.0565046742749,0.0794823122828,0.0,1
d,0.0191192756172,0.040168468695,0.0763358778626,0.123015873016,1
r,0.048646179743,0.0,0.0,0.0,1
d,0.0361138481751,0.0328895541201,0.11031626506,0.0,1
s,0.0584824920113,0.0450606585789,0.0207078313253,0.0,0
n,0.030016368685,0.0133133763983,0.0402861445783,0.0,1
t,0.0350624950102,0.0967774625051,0.078506097561,0.11214953271,0
i,0.0757325950812,0.0941816237335,0.00381097560976,0.00233644859813,1
c,0.0368757414014,0.0479586219921,0.0604565611772,0.0864485981308,1
a,0.00921733505821,0.0173117897727,0.0165289256198,0.0,0
v,0.00812730583106,0.00967684659091,0.0157024793388,0.0,0
o,0.0215310718221,0.00825639204545,0.00206611570248,0.0,0
l,0.0129785348091,0.00550426136364,0.00578512396694,0.0,0
g,0.00710315749126,0.00630326704545,0.00805785123967,0.0,0
f,0.00498299075272,0.00754616477273,0.00847107438017,0.0,1
n,0.066216280964,0.0,0.0,0.0,1
g,0.0546544199075,0.137762658521,0.0,0.0,1
r,0.097292359486,0.00795990566038,0.0,0.0,1
n,0.0324817542535,0.0532625786164,0.0,0.0,0
x,0.00461492992845,0.0616155660377,0.0,0.0,0
s,0.0662741714394,0.00982704402516,0.0,0.0,0
d,0.0428942155652,0.00599449685535,0.0,0.0,1
l,0.0161020493678,0.0214229559748,0.0,0.0,0
m,0.0138322099567,0.0230935534591,0.0,0.0,1
b,0.0165128502437,0.0289079229122,0.0929487179487,0.0,1
a,0.0368752604751,0.0771683673469,0.111111111111,0.0978260869565,0
o,0.025077741801,0.0455994897959,0.0611111111111,0.0978260869565,1
i,0.00477481308246,0.00410892684499,0.0227272727273,0.181818181818,1
n,0.066216280964,0.0,0.0,0.0,1
s,0.0542823854908,0.0,0.0,0.0,1
t,0.108803044043,0.0252851711027,0.0146666666667,0.0,1
g,0.0617575773988,0.0134980988593,0.0386666666667,0.0,1
a,0.0170917204091,0.0628612716763,0.0550847457627,0.0755208333333,0
o,0.00907107028858,0.0332369942197,0.024011299435,0.0078125,1
m,0.000960849456061,0.00722543352601,0.0141242937853,0.0130208333333,0
d,0.0191192756172,0.0,0.0,0.0,0
c,0.015943586737,0.0,0.0,0.0,0
p,0.00100156341606,0.0021676300578,0.00423728813559,0.0078125,1
r,0.048646179743,0.0,0.0,0.0,1
s,0.0430317773125,0.0450606585789,0.0,0.0,0
d,0.0361138481751,0.0328895541201,0.0,0.0,0
n,0.0276409245802,0.0133133763983,0.0,0.0,0
a,0.0131430389621,0.0260359224831,0.0,0.0,0
c,0.0104590056247,0.0222152197889,0.0,0.0,0
t,0.0109619411258,0.0145344257129,0.0,0.0,0
l,0.0131686989367,0.0102016700804,0.0,0.0,0
p,0.00522437081742,0.0133527650859,0.0,0.0,0
r,0.048646179743,0.0,0.0,0.0,0
s,0.0430317773125,0.0,0.0,0.0,1
t,0.0544654263813,0.0402745995423,0.0,0.0,0
u,0.0124560843181,0.0302822273074,0.0,0.0,0
i,0.0262795432769,0.0143020594966,0.0,0.0,0
h,0.0178756786969,0.0211289092296,0.0,0.0,0
p,0.0123862184606,0.0226544622426,0.0,0.0,0
c,0.0122564675822,0.018115942029,0.0,0.0,0
a,0.0122963909294,0.016819221968,0.0,0.0,0
n,0.066216280964,0.0,0.0,0.0,1
g,0.0546544199075,0.137762658521,0.0,0.0,1
t,0.0544654263813,0.0,0.0,0.0,1
o,0.025077741801,0.0210025203024,0.0,0.0,0
u,0.00785432629116,0.0130215625875,0.0,0.0,1
n,0.132432561928,0.165112295394,0.0,0.0,1
t,0.0396243591586,0.0269320843091,0.0536277602524,0.192307692308,1
y,0.00839380664147,0.0542264752791,0.0,0.0,1
s,0.0295445833932,0.0550351288056,0.0567823343849,0.0,0
m,0.00810334914475,0.00819672131148,0.0165615141956,0.0288461538462,0
c,0.0209321546644,0.0313817330211,0.00867507886435,0.0,0
o,0.0215310718221,0.00702576112412,0.00867507886435,0.0,0
q,0.000437209525178,0.00128805620609,0.00236593059937,0.0288461538462,1
u,0.249116607774,0.25,0.25,0.25,1
r,0.048646179743,0.0,0.0,0.0,1
s,0.0662741714394,0.0,0.0,0.0,1
t,0.0765436435947,0.0,0.0,0.0,1
d,0.0428942155652,0.0662865288667,0.0,0.0,1
i,0.0928571440491,0.059473481937,0.0522237196765,0.0,1
c,0.0209321546644,0.0232976992796,0.0674474959612,0.058064516129,0
n,0.066216280964,0.0504880316059,0.0177705977383,0.0274193548387,1
a,0.00921733505821,0.0194631652336,0.0230210016155,0.0338709677419,0
p,0.00472545637487,0.00929584011155,0.0197899838449,0.0387096774194,0
b,0.0038570264961,0.00894724610737,0.0250403877221,0.0322580645161,1
u,0.0194701381752,0.0263779527559,0.0921052631579,0.209677419355,1
r,0.048646179743,0.0,0.0,0.0,0
s,0.0430317773125,0.0,0.0,0.0,1
n,0.132432561928,0.165112295394,0.0,0.0,1
o,0.0306021421107,0.00205961307044,0.00173010380623,0.0,0
g,0.0617575773988,0.137762658521,0.00374855824683,0.0,0
t,0.0543376176615,0.0182125335555,0.0606978085352,0.0,1
d,0.0266476642905,0.0103212070721,0.0271049596309,0.0,0
c,0.0368757414014,0.00860871980006,0.031862745098,0.0,0
l,0.0146070932092,0.00101823567528,0.00115340253749,0.0,1
a,0.0170917204091,0.0116865685458,0.00792964244521,0.0,1
u,0.00454211002943,0.00564278704612,0.00609756097561,0.0545454545455,0
b,0.0127631876839,0.0136162904809,0.0172764227642,0.00454545454545,1
r,0.048646179743,0.0,0.0,0.0,1
s,0.0662741714394,0.0741537788153,0.0,0.0,1
i,0.0369011251174,0.027465713452,0.0,0.0,0
d,0.0428942155652,0.00244382842136,0.0,0.0,1
a,0.0368752604751,0.0229428071199,0.0234505862647,0.205882352941,1
t,0.0451381027847,0.0552306334143,0.115883306321,0.131818181818,1
